week_start,Agency,incident_type,num_incidents,call_to_pickup,call_to_dispatch,call_to_arrival,avg_travel_time
2025-08-04,FDNY,3. Medical Emergencies,4073,3.4,365.74,715.68,5.83
2025-08-04,NYPD,3. Non-Critical,929,3.6,757.21,2064.46,21.79
2025-08-04,NYPD (Non-CIP),Vehicle Accident,282,3.62,1490.52,5149.01,60.97
2025-08-04,NYPD (Non-CIP),Dispute,5188,3.49,1245.78,4310.66,51.08
2025-08-04,NYPD,1. Critical,1143,3.43,288.2,591.94,5.06
2025-08-04,NYPD (Non-CIP),Police Officer/Security Holding Suspect,90,3.72,610.99,1495.33,14.74
2025-08-04,EMS,2. Non-Life Threatening Med Emergencies,12257,3.48,638.82,1428.52,13.16
2025-08-04,NYPD,2. Serious,2659,3.46,337.15,806.61,7.82
2025-08-04,FDNY,2. Non-Structural Fires,192,3.62,97.24,358.95,4.36
2025-08-04,NYPD (Non-CIP),Possible Crimes,6474,3.48,1046.66,4916.45,64.5
2025-08-04,FDNY,4. Non-Medical Emergencies,2672,3.52,238.73,583.38,5.74
2025-08-04,FDNY,1. Structural Fires,242,3.35,96.86,295.48,3.31
2025-07-28,EMS,2. Non-Life Threatening Med Emergencies,12567,3.95,721.43,1567.86,14.11
2025-07-28,NYPD (Non-CIP),Vehicle Accident,330,3.83,1541.69,5843.31,71.69
2025-07-28,NYPD (Non-CIP),Past Crime,4347,3.81,2066.32,8144.54,101.3
2025-07-28,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,116,4.16,985.54,4384.96,56.66
2025-07-28,NYPD (Non-CIP),Police Officer/Security Holding Suspect,96,3.59,552.16,1686.81,18.91
2025-07-28,FDNY,1. Structural Fires,205,4.14,104.07,310.8,3.45
2025-07-28,FDNY,3. Medical Emergencies,3931,3.83,405.61,759.31,5.89
2025-07-28,NYPD,2. Serious,2723,3.9,420.8,936.41,8.59
2025-07-28,NYPD (Non-CIP),Possible Crimes,6688,3.88,1413.18,5500.14,68.12
2025-07-28,NYPD (Non-CIP),Disorderly Person/Group/Noise,1775,3.89,1235.93,4240.78,50.08
2025-07-28,FDNY,4. Non-Medical Emergencies,3065,3.87,241.22,593.28,5.87
2025-07-28,NYPD (Non-CIP),Other Crimes (In Progress),3047,3.96,1034.35,2253.45,20.32
2025-07-28,FDNY,2. Non-Structural Fires,221,4.64,105.47,373.78,4.47
2025-07-28,NYPD,3. Non-Critical,830,3.92,947.64,2284.25,22.28
2025-07-28,NYPD (Non-CIP),Dispute,5403,3.85,1747.28,5024.3,54.62
2025-07-28,NYPD (Non-CIP),Investigate/Possible Crime,1,4.0,324.0,327.0,0.05
2025-07-28,EMS,1. Life Threating Med Emergencies,10661,3.87,242.33,721.43,7.99
2025-07-28,NYPD,1. Critical,1216,3.98,391.62,741.21,5.83
2025-07-28,NYPD (Non-CIP),Alarms,2336,3.92,1059.85,4026.15,49.44
2025-07-21,FDNY,2. Non-Structural Fires,204,4.37,95.8,359.07,4.39
2025-07-21,NYPD (Non-CIP),Past Crime,4448,3.73,1617.47,7556.13,98.98
2025-07-21,FDNY,4. Non-Medical Emergencies,2893,3.78,235.33,591.4,5.93
2025-07-21,NYPD (Non-CIP),Possible Crimes,6742,3.74,1206.46,5236.52,67.17
2025-07-21,NYPD (Non-CIP),Vehicle Accident,306,3.77,1574.12,5660.69,68.11
2025-07-21,NYPD,2. Serious,2843,3.67,337.88,791.89,7.57
2025-07-21,NYPD (Non-CIP),Police Officer/Security Holding Suspect,107,3.47,520.58,1730.41,20.16
2025-07-21,EMS,2. Non-Life Threatening Med Emergencies,12415,3.74,570.43,1345.31,12.91
2025-07-21,NYPD,3. Non-Critical,859,3.72,997.99,2257.79,21.0
2025-07-21,NYPD (Non-CIP),Alarms,2327,3.8,926.04,3365.05,40.65
2025-07-21,NYPD (Non-CIP),Disorderly Person/Group/Noise,1755,3.71,1106.65,4006.79,48.34
2025-07-21,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,123,4.27,487.08,3490.61,50.06
2025-07-21,FDNY,3. Medical Emergencies,4049,3.9,367.55,712.21,5.74
2025-07-21,NYPD (Non-CIP),Dispute,5261,3.68,1378.48,4354.0,49.59
2025-07-21,NYPD (Non-CIP),Other Crimes (In Progress),3053,3.96,877.65,1950.65,17.88
2025-07-21,EMS,1. Life Threating Med Emergencies,10520,3.87,227.17,697.11,7.83
2025-07-21,FDNY,1. Structural Fires,246,3.54,97.82,304.35,3.44
2025-07-21,NYPD,1. Critical,1174,3.71,294.79,591.89,4.95
2025-07-14,NYPD (Non-CIP),Other Crimes (In Progress),3045,4.0,794.38,1923.07,18.81
2025-07-14,NYPD (Non-CIP),Vehicle Accident,322,4.4,1362.14,5246.93,64.75
2025-07-14,NYPD,3. Non-Critical,886,4.14,679.83,1812.36,18.88
2025-07-14,NYPD (Non-CIP),Police Officer/Security Holding Suspect,86,4.37,592.72,1724.2,18.86
2025-07-14,NYPD (Non-CIP),Disorderly Person/Group/Noise,1783,3.97,1094.28,4209.25,51.92
2025-07-14,NYPD,2. Serious,2737,4.15,329.93,772.48,7.38
2025-07-14,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,125,3.99,686.02,4007.09,55.35
2025-07-14,NYPD,1. Critical,1143,4.33,300.58,617.72,5.29
2025-07-14,FDNY,2. Non-Structural Fires,159,3.97,100.51,357.7,4.29
2025-07-14,EMS,2. Non-Life Threatening Med Emergencies,12727,4.28,610.09,1418.62,13.48
2025-07-14,NYPD (Non-CIP),Past Crime,4300,4.36,1619.52,7469.69,97.5
2025-07-14,FDNY,1. Structural Fires,217,4.3,104.3,310.74,3.44
2025-07-14,NYPD (Non-CIP),Possible Crimes,6828,4.02,1104.59,5085.5,66.35
2025-07-14,EMS,1. Life Threating Med Emergencies,10736,4.29,229.22,707.78,7.98
2025-07-14,FDNY,4. Non-Medical Emergencies,3142,4.21,229.48,578.01,5.81
2025-07-14,FDNY,3. Medical Emergencies,4140,4.23,388.41,736.08,5.79
2025-07-14,NYPD (Non-CIP),Alarms,2310,4.11,863.19,3372.78,41.83
2025-07-14,NYPD (Non-CIP),Dispute,5398,4.17,1238.58,4257.45,50.31
2025-07-07,NYPD (Non-CIP),Police Officer/Security Holding Suspect,96,3.72,545.98,1736.33,19.84
2025-07-07,NYPD (Non-CIP),Investigate/Possible Crime,1,4.0,485.0,826.0,5.68
2025-07-07,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,124,3.48,664.81,4584.09,65.32
2025-07-07,NYPD,1. Critical,1105,3.7,310.67,593.4,4.71
2025-07-07,NYPD (Non-CIP),Vehicle Accident,297,3.6,1224.3,5210.29,66.43
2025-07-07,NYPD (Non-CIP),Possible Crimes,6667,3.78,1035.08,4992.98,65.96
2025-07-07,NYPD (Non-CIP),Alarms,2346,3.82,785.17,3315.39,42.17
2025-07-07,NYPD,2. Serious,2729,3.7,353.52,812.88,7.66
2025-07-07,NYPD (Non-CIP),Dispute,5517,3.71,1261.62,4271.39,50.16
2025-07-07,NYPD (Non-CIP),Other Crimes (In Progress),3047,3.83,825.2,1845.57,17.01
2025-07-07,NYPD (Non-CIP),Disorderly Person/Group/Noise,1771,3.81,1022.99,3911.92,48.15
2025-07-07,FDNY,4. Non-Medical Emergencies,3005,3.77,237.58,584.24,5.78
2025-07-07,FDNY,2. Non-Structural Fires,178,3.34,101.23,366.05,4.41
2025-07-07,NYPD,3. Non-Critical,848,3.74,780.63,1972.13,19.86
2025-07-07,FDNY,1. Structural Fires,239,4.17,96.51,300.41,3.4
2025-07-07,EMS,2. Non-Life Threatening Med Emergencies,12873,3.85,594.79,1376.12,13.02
2025-07-07,EMS,1. Life Threating Med Emergencies,10782,3.81,222.21,688.75,7.78
2025-07-07,FDNY,3. Medical Emergencies,4160,3.77,354.75,704.6,5.83
2025-07-07,NYPD (Non-CIP),Past Crime,4335,3.85,1658.03,7637.17,99.65
2025-06-30,NYPD,3. Non-Critical,919,4.63,663.21,1769.95,18.45
2025-06-30,NYPD (Non-CIP),Other Crimes (In Progress),3036,4.52,796.15,1903.7,18.46
2025-06-30,NYPD (Non-CIP),Vehicle Accident,307,4.54,1349.52,5204.02,64.24
2025-06-30,NYPD (Non-CIP),Disorderly Person/Group/Noise,2048,4.93,1055.69,3890.0,47.24
2025-06-30,NYPD (Non-CIP),Dispute,5533,4.46,1304.42,4245.85,49.02
2025-06-30,NYPD (Non-CIP),Police Officer/Security Holding Suspect,95,4.53,513.91,1274.83,12.68
2025-06-30,NYPD,1. Critical,1367,4.89,302.67,607.01,5.07
2025-06-30,NYPD (Non-CIP),Possible Crimes,7355,4.52,1112.17,4795.52,61.39
2025-06-30,FDNY,2. Non-Structural Fires,345,7.02,105.28,380.43,4.59
2025-06-30,NYPD,2. Serious,2741,4.55,342.41,795.92,7.56
2025-06-30,NYPD (Non-CIP),Past Crime,4139,4.47,1593.59,7240.41,94.11
2025-06-30,FDNY,4. Non-Medical Emergencies,3056,4.66,226.95,574.9,5.8
2025-06-30,NYPD (Non-CIP),Alarms,2455,4.77,823.82,3346.21,42.04
2025-06-30,EMS,1. Life Threating Med Emergencies,10685,4.57,222.15,685.42,7.72
2025-06-30,FDNY,3. Medical Emergencies,4053,4.43,374.99,722.41,5.79
2025-06-30,EMS,2. Non-Life Threatening Med Emergencies,12538,4.59,559.87,1312.12,12.54
2025-06-30,FDNY,1. Structural Fires,231,5.37,102.1,304.94,3.38
2025-06-30,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,117,4.5,593.25,4542.4,65.82
2025-06-23,NYPD,3. Non-Critical,945,5.76,824.54,1985.48,19.35
2025-06-23,NYPD (Non-CIP),Disorderly Person/Group/Noise,1806,5.11,1115.31,4237.04,52.03
2025-06-23,FDNY,3. Medical Emergencies,4536,5.92,406.36,762.49,5.94
2025-06-23,NYPD (Non-CIP),Vehicle Accident,329,5.69,1576.41,6313.52,78.95
2025-06-23,NYPD (Non-CIP),Alarms,2647,5.22,892.33,3350.11,40.96
2025-06-23,FDNY,2. Non-Structural Fires,315,7.85,142.67,411.21,4.48
2025-06-23,NYPD (Non-CIP),Past Crime,4172,5.81,1765.04,7651.65,98.11
2025-06-23,EMS,2. Non-Life Threatening Med Emergencies,12552,5.73,974.65,1849.22,14.58
2025-06-23,EMS,1. Life Threating Med Emergencies,11983,6.14,280.27,789.12,8.48
2025-06-23,NYPD (Non-CIP),Possible Crimes,7147,5.27,1250.47,5304.86,67.57
2025-06-23,NYPD (Non-CIP),Other Crimes (In Progress),3242,5.62,896.89,2018.25,18.69
2025-06-23,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,148,6.22,795.48,4062.85,54.46
2025-06-23,NYPD,2. Serious,2854,5.4,360.63,876.91,8.6
2025-06-23,NYPD,1. Critical,1221,5.84,297.39,575.72,4.64
2025-06-23,FDNY,1. Structural Fires,218,5.18,107.95,306.82,3.31
2025-06-23,NYPD (Non-CIP),Dispute,5514,5.55,1399.92,4389.61,49.83
2025-06-23,NYPD (Non-CIP),Police Officer/Security Holding Suspect,109,4.87,600.62,1605.27,16.74
2025-06-23,FDNY,4. Non-Medical Emergencies,4071,6.38,255.3,624.28,6.15
2025-06-16,NYPD,1. Critical,1135,4.54,274.59,576.74,5.04
2025-06-16,FDNY,4. Non-Medical Emergencies,3235,4.93,239.64,596.84,5.95
2025-06-16,EMS,2. Non-Life Threatening Med Emergencies,12578,4.56,529.57,1310.55,13.02
2025-06-16,NYPD (Non-CIP),Other Crimes (In Progress),3204,4.62,734.24,1813.41,17.99
2025-06-16,NYPD (Non-CIP),Police Officer/Security Holding Suspect,108,6.22,536.47,1906.09,22.83
2025-06-16,NYPD (Non-CIP),Investigate/Possible Crime,2,3.5,2068.0,2535.0,7.78
2025-06-16,NYPD (Non-CIP),Dispute,5530,4.57,1127.53,3989.54,47.7
2025-06-16,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,112,4.28,534.04,3579.19,50.75
2025-06-16,NYPD (Non-CIP),Past Crime,4229,4.74,1288.76,7083.49,96.58
2025-06-16,FDNY,1. Structural Fires,232,4.35,96.74,301.05,3.41
2025-06-16,NYPD (Non-CIP),Vehicle Accident,332,4.91,1228.31,5343.36,68.58
2025-06-16,NYPD (Non-CIP),Possible Crimes,7298,4.53,1039.31,5050.23,66.85
2025-06-16,NYPD (Non-CIP),Disorderly Person/Group/Noise,1967,4.51,906.1,3992.06,51.43
2025-06-16,NYPD (Non-CIP),Alarms,2471,4.5,749.9,3256.5,41.78
2025-06-16,NYPD,3. Non-Critical,854,4.65,663.09,1806.34,19.05
2025-06-16,NYPD,2. Serious,2783,4.56,316.23,757.96,7.36
2025-06-16,FDNY,3. Medical Emergencies,3865,4.8,358.18,705.38,5.79
2025-06-16,EMS,1. Life Threating Med Emergencies,10543,4.79,213.94,672.18,7.64
2025-06-16,FDNY,2. Non-Structural Fires,131,5.54,112.33,378.22,4.43
2025-06-09,NYPD (Non-CIP),Alarms,2267,4.12,757.29,3261.06,41.73
2025-06-09,NYPD (Non-CIP),Other Crimes (In Progress),3149,4.21,728.13,1762.24,17.24
2025-06-09,EMS,1. Life Threating Med Emergencies,10420,4.34,230.76,699.59,7.81
2025-06-09,NYPD,1. Critical,1070,3.94,266.88,555.23,4.81
2025-06-09,NYPD,2. Serious,2574,4.07,300.72,784.09,8.06
2025-06-09,NYPD,3. Non-Critical,891,4.76,688.44,1784.48,18.27
2025-06-09,NYPD (Non-CIP),Possible Crimes,7115,4.26,1037.98,5011.87,66.23
2025-06-09,FDNY,1. Structural Fires,213,5.27,103.41,299.07,3.26
2025-06-09,NYPD (Non-CIP),Disorderly Person/Group/Noise,2047,4.24,836.92,3804.45,49.46
2025-06-09,NYPD (Non-CIP),Dispute,5558,4.25,1075.28,3921.92,47.44
2025-06-09,NYPD (Non-CIP),Police Officer/Security Holding Suspect,105,4.74,608.99,1774.73,19.43
2025-06-09,NYPD (Non-CIP),Vehicle Accident,296,4.72,1163.41,5284.05,68.68
2025-06-09,EMS,2. Non-Life Threatening Med Emergencies,12281,4.28,585.23,1393.14,13.47
2025-06-09,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,151,4.45,585.12,3833.56,54.14
2025-06-09,FDNY,2. Non-Structural Fires,126,4.66,143.24,432.1,4.81
2025-06-09,FDNY,3. Medical Emergencies,3993,4.22,360.16,712.62,5.87
2025-06-09,NYPD (Non-CIP),Past Crime,4246,4.42,1289.73,7150.08,97.67
2025-06-09,FDNY,4. Non-Medical Emergencies,2642,4.28,284.69,630.78,5.77
2025-06-02,EMS,1. Life Threating Med Emergencies,11259,5.06,270.4,768.2,8.3
2025-06-02,NYPD (Non-CIP),Disorderly Person/Group/Noise,1936,4.68,904.02,3688.55,46.41
2025-06-02,NYPD (Non-CIP),Police Officer/Security Holding Suspect,119,5.15,434.46,1526.97,18.21
2025-06-02,FDNY,2. Non-Structural Fires,193,4.62,91.51,374.91,4.72
2025-06-02,FDNY,4. Non-Medical Emergencies,2792,5.06,241.09,587.17,5.77
2025-06-02,NYPD (Non-CIP),Other Crimes (In Progress),3170,4.94,752.24,1771.01,16.98
2025-06-02,NYPD (Non-CIP),Dispute,5654,4.94,1208.91,4012.45,46.73
2025-06-02,NYPD (Non-CIP),Vehicle Accident,322,5.38,1233.9,5202.9,66.15
2025-06-02,FDNY,3. Medical Emergencies,4408,5.09,397.75,748.33,5.84
2025-06-02,NYPD,2. Serious,2642,5.16,317.88,759.02,7.35
2025-06-02,NYPD (Non-CIP),Past Crime,4201,5.1,1426.59,7027.01,93.34
2025-06-02,NYPD (Non-CIP),Possible Crimes,7051,4.85,1118.11,5004.42,64.77
2025-06-02,EMS,2. Non-Life Threatening Med Emergencies,12539,4.97,832.49,1699.47,14.45
2025-06-02,FDNY,1. Structural Fires,250,5.16,98.38,304.24,3.43
2025-06-02,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,118,4.92,658.84,3766.65,51.8
2025-06-02,NYPD,1. Critical,1169,4.81,284.66,551.34,4.44
2025-06-02,NYPD,3. Non-Critical,934,5.24,712.51,1886.54,19.57
2025-06-02,NYPD (Non-CIP),Alarms,2327,4.55,759.49,3157.28,39.96
2025-05-26,FDNY,2. Non-Structural Fires,141,3.57,93.59,363.79,4.5
2025-05-26,NYPD (Non-CIP),Police Officer/Security Holding Suspect,116,3.27,458.91,1457.07,16.64
2025-05-26,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,142,3.66,508.99,3960.39,57.52
2025-05-26,NYPD,3. Non-Critical,826,3.6,517.09,1617.31,18.34
2025-05-26,NYPD (Non-CIP),Past Crime,4159,3.74,1203.84,6866.12,94.37
2025-05-26,NYPD,1. Critical,1099,3.64,252.29,515.46,4.39
2025-05-26,EMS,2. Non-Life Threatening Med Emergencies,11900,3.71,459.65,1214.78,12.59
2025-05-26,NYPD,2. Serious,2713,3.7,305.49,741.72,7.27
2025-05-26,NYPD (Non-CIP),Alarms,2242,3.73,655.16,2943.54,38.14
2025-05-26,NYPD (Non-CIP),Possible Crimes,6925,3.68,974.88,4787.47,63.54
2025-05-26,FDNY,1. Structural Fires,245,3.22,97.08,304.68,3.46
2025-05-26,FDNY,4. Non-Medical Emergencies,2623,3.79,203.4,543.46,5.67
2025-05-26,EMS,1. Life Threating Med Emergencies,10340,3.74,202.66,657.47,7.58
2025-05-26,NYPD (Non-CIP),Vehicle Accident,304,3.84,1091.03,4830.93,62.33
2025-05-26,NYPD (Non-CIP),Other Crimes (In Progress),3152,3.78,670.09,1687.51,16.96
2025-05-26,NYPD (Non-CIP),Dispute,5542,3.55,997.52,3626.03,43.81
2025-05-26,NYPD (Non-CIP),Disorderly Person/Group/Noise,2059,3.85,877.97,3666.87,46.48
2025-05-26,FDNY,3. Medical Emergencies,3987,3.71,321.35,664.77,5.72
2025-05-19,EMS,2. Non-Life Threatening Med Emergencies,11891,3.53,434.5,1188.19,12.56
2025-05-19,FDNY,4. Non-Medical Emergencies,2564,3.6,209.78,549.12,5.66
2025-05-19,NYPD (Non-CIP),Vehicle Accident,314,3.56,1102.74,5260.93,69.3
2025-05-19,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,118,3.6,515.98,3972.81,57.61
2025-05-19,NYPD,2. Serious,2570,3.58,270.01,698.75,7.15
2025-05-19,FDNY,3. Medical Emergencies,3715,3.55,330.09,675.6,5.76
2025-05-19,EMS,1. Life Threating Med Emergencies,10097,3.53,209.73,666.67,7.62
2025-05-19,NYPD (Non-CIP),Dispute,5366,3.53,940.12,3617.21,44.62
2025-05-19,NYPD (Non-CIP),Disorderly Person/Group/Noise,2143,3.48,753.44,3548.62,46.59
2025-05-19,NYPD (Non-CIP),Past Crime,4232,3.54,1191.39,6771.62,93.0
2025-05-19,NYPD (Non-CIP),Other Crimes (In Progress),3033,3.56,607.23,1584.56,16.29
2025-05-19,NYPD (Non-CIP),Alarms,2383,3.47,657.46,2971.69,38.57
2025-05-19,NYPD (Non-CIP),Police Officer/Security Holding Suspect,122,3.56,400.82,1364.21,16.06
2025-05-19,NYPD (Non-CIP),Investigate/Possible Crime,1,3.0,280.0,916.0,10.6
2025-05-19,FDNY,2. Non-Structural Fires,129,3.98,103.57,362.8,4.32
2025-05-19,NYPD,3. Non-Critical,843,3.71,543.16,1610.88,17.8
2025-05-19,NYPD (Non-CIP),Possible Crimes,6897,3.53,910.47,4822.21,65.2
2025-05-19,FDNY,1. Structural Fires,250,3.53,105.68,313.76,3.47
2025-05-19,NYPD,1. Critical,981,3.54,267.61,549.02,4.69
2025-05-12,EMS,1. Life Threating Med Emergencies,10543,3.84,220.28,699.93,7.99
2025-05-12,NYPD,2. Serious,2642,3.79,315.15,795.56,8.01
2025-05-12,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,131,3.88,562.5,4367.86,63.42
2025-05-12,NYPD (Non-CIP),Disorderly Person/Group/Noise,1989,3.85,869.9,3761.9,48.2
2025-05-12,NYPD (Non-CIP),Past Crime,4233,3.78,1348.63,7063.45,95.25
2025-05-12,NYPD,1. Critical,1136,3.89,272.79,539.66,4.45
2025-05-12,NYPD (Non-CIP),Dispute,5548,3.77,1038.5,3785.14,45.78
2025-05-12,NYPD (Non-CIP),Police Officer/Security Holding Suspect,135,3.39,425.24,1446.18,17.02
2025-05-12,NYPD (Non-CIP),Vehicle Accident,321,3.85,1106.84,5061.08,65.9
2025-05-12,FDNY,1. Structural Fires,198,3.53,103.12,300.04,3.28
2025-05-12,FDNY,2. Non-Structural Fires,125,4.3,152.66,440.71,4.8
2025-05-12,FDNY,4. Non-Medical Emergencies,2675,3.88,246.87,586.02,5.65
2025-05-12,NYPD,3. Non-Critical,826,3.65,698.06,1887.03,19.82
2025-05-12,NYPD (Non-CIP),Alarms,2444,3.89,665.03,2919.11,37.57
2025-05-12,NYPD (Non-CIP),Other Crimes (In Progress),3167,3.94,683.95,1792.08,18.47
2025-05-12,FDNY,3. Medical Emergencies,3966,3.96,360.72,712.54,5.86
2025-05-12,EMS,2. Non-Life Threatening Med Emergencies,12480,3.83,551.86,1349.5,13.29
2025-05-12,NYPD (Non-CIP),Investigate/Possible Crime,1,4.0,691.0,692.0,0.02
2025-05-12,NYPD (Non-CIP),Possible Crimes,7181,3.89,938.54,4778.85,64.01
2025-05-05,FDNY,3. Medical Emergencies,3811,3.72,334.29,686.96,5.88
2025-05-05,NYPD (Non-CIP),Vehicle Accident,336,3.55,945.99,4787.68,64.03
2025-05-05,NYPD,1. Critical,1008,3.77,270.68,541.63,4.52
2025-05-05,EMS,1. Life Threating Med Emergencies,10431,3.78,205.58,665.05,7.66
2025-05-05,EMS,2. Non-Life Threatening Med Emergencies,12603,3.74,452.83,1218.02,12.75
2025-05-05,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,114,3.57,597.39,3523.75,48.77
2025-05-05,FDNY,1. Structural Fires,225,3.77,93.02,286.4,3.22
2025-05-05,NYPD (Non-CIP),Disorderly Person/Group/Noise,2080,3.63,785.01,3668.99,48.07
2025-05-05,NYPD (Non-CIP),Past Crime,4101,3.83,1075.9,6421.13,89.09
2025-05-05,NYPD (Non-CIP),Possible Crimes,7311,3.75,857.34,4675.79,63.64
2025-05-05,FDNY,2. Non-Structural Fires,121,4.23,108.93,377.56,4.48
2025-05-05,FDNY,4. Non-Medical Emergencies,2573,3.92,215.8,553.53,5.63
2025-05-05,NYPD,3. Non-Critical,785,3.69,567.36,1600.27,17.22
2025-05-05,NYPD (Non-CIP),Dispute,5460,3.7,898.61,3522.63,43.73
2025-05-05,NYPD (Non-CIP),Investigate/Possible Crime,1,4.0,135.0,292.0,2.62
2025-05-05,NYPD,2. Serious,2693,3.78,307.33,741.74,7.24
2025-05-05,NYPD (Non-CIP),Other Crimes (In Progress),3181,3.78,647.11,1659.71,16.88
2025-05-05,NYPD (Non-CIP),Police Officer/Security Holding Suspect,110,3.84,494.25,1344.65,14.17
2025-05-05,NYPD (Non-CIP),Alarms,2459,3.75,641.27,3023.47,39.7
2025-04-28,FDNY,1. Structural Fires,239,4.15,119.13,320.91,3.36
2025-04-28,NYPD (Non-CIP),Police Officer/Security Holding Suspect,119,3.92,514.13,1401.96,14.8
2025-04-28,NYPD (Non-CIP),Other Crimes (In Progress),3238,3.94,624.5,1637.85,16.89
2025-04-28,NYPD (Non-CIP),Possible Crimes,7410,3.78,979.92,4878.92,64.98
2025-04-28,NYPD,2. Serious,2702,3.83,316.81,757.86,7.35
2025-04-28,NYPD,3. Non-Critical,871,3.81,586.84,1752.96,19.44
2025-04-28,NYPD (Non-CIP),Vehicle Accident,335,4.29,1204.87,4664.16,57.65
2025-04-28,NYPD,1. Critical,1117,4.04,260.28,547.84,4.79
2025-04-28,NYPD (Non-CIP),Disorderly Person/Group/Noise,2213,3.92,866.83,3698.95,47.2
2025-04-28,EMS,2. Non-Life Threatening Med Emergencies,12791,3.76,502.82,1276.63,12.9
2025-04-28,FDNY,2. Non-Structural Fires,233,3.91,113.38,393.52,4.67
2025-04-28,FDNY,3. Medical Emergencies,4168,4.02,339.52,680.39,5.68
2025-04-28,EMS,1. Life Threating Med Emergencies,10996,3.93,208.97,677.76,7.81
2025-04-28,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,137,3.82,569.21,3749.42,53.0
2025-04-28,NYPD (Non-CIP),Alarms,2184,3.79,671.33,3015.94,39.08
2025-04-28,NYPD (Non-CIP),Dispute,5563,3.79,1010.99,3797.57,46.44
2025-04-28,NYPD (Non-CIP),Past Crime,4163,3.85,1261.11,6992.61,95.53
2025-04-28,FDNY,4. Non-Medical Emergencies,2587,3.85,216.99,562.99,5.77
2025-04-21,NYPD (Non-CIP),Possible Crimes,7229,3.96,970.36,4807.96,63.96
2025-04-21,NYPD (Non-CIP),Police Officer/Security Holding Suspect,120,4.43,572.78,1580.74,16.8
2025-04-21,NYPD (Non-CIP),Past Crime,4173,4.16,1257.07,6673.99,90.28
2025-04-21,EMS,2. Non-Life Threatening Med Emergencies,12625,3.98,516.58,1273.9,12.62
2025-04-21,NYPD,1. Critical,1045,3.87,272.74,546.44,4.56
2025-04-21,FDNY,2. Non-Structural Fires,209,4.43,94.9,374.81,4.67
2025-04-21,NYPD (Non-CIP),Disorderly Person/Group/Noise,2123,3.98,878.36,3678.44,46.67
2025-04-21,NYPD (Non-CIP),Dispute,5389,3.96,1067.66,3796.91,45.49
2025-04-21,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,140,4.42,482.66,3331.9,47.49
2025-04-21,NYPD (Non-CIP),Vehicle Accident,283,4.43,998.24,4373.48,56.25
2025-04-21,FDNY,1. Structural Fires,249,3.87,96.08,297.67,3.36
2025-04-21,NYPD,3. Non-Critical,785,4.11,743.04,1757.77,16.91
2025-04-21,EMS,1. Life Threating Med Emergencies,10692,3.99,216.17,670.24,7.57
2025-04-21,FDNY,4. Non-Medical Emergencies,2541,4.15,219.93,556.21,5.6
2025-04-21,FDNY,3. Medical Emergencies,3903,3.95,360.43,708.77,5.81
2025-04-21,NYPD,2. Serious,2717,3.97,313.49,762.03,7.48
2025-04-21,NYPD (Non-CIP),Alarms,2383,3.9,702.85,2950.79,37.47
2025-04-21,NYPD (Non-CIP),Other Crimes (In Progress),3209,4.17,652.76,1695.69,17.38
2025-04-14,FDNY,1. Structural Fires,239,4.14,95.38,283.15,3.13
2025-04-14,NYPD (Non-CIP),Dispute,5393,4.06,852.99,3274.15,40.35
2025-04-14,NYPD (Non-CIP),Past Crime,4000,3.99,955.03,5749.46,79.91
2025-04-14,NYPD (Non-CIP),Police Officer/Security Holding Suspect,83,4.42,388.18,1356.42,16.14
2025-04-14,FDNY,3. Medical Emergencies,3725,4.22,320.26,664.53,5.74
2025-04-14,NYPD,3. Non-Critical,804,4.01,602.74,1543.35,15.68
2025-04-14,NYPD (Non-CIP),Possible Crimes,7258,3.91,811.09,4350.56,58.99
